Distance,Side,Temperature,Humidity,Pressure,Visibility,Wind_Direction,Wind_Speed,Precipitation,Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,highway,oneway,lanes,maxspeed,sev_cat
1.92999994755,R,76.0,71.0,30.02,10.0,VAR,6.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
1.92999994755,R,81.0,67.0,29.97,10.0,SE,7.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
1.67999994755,R,76.0,87.0,29.84,10.0,NW,7.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
1.92999994755,R,88.0,63.0,29.94,10.0,SE,8.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,82.0,90.0,29.87,10.0,S,9.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
1.92999994755,R,92.0,42.0,29.88,10.0,S,14.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.213,R,68.0,78.0,29.92,10.0,SW,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.508,R,90.0,52.0,29.81,10.0,W,12.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,27.0,78.0,29.82,10.0,NW,10.4,0.01,Cloudy,False,False,Day,primary,False,4,35,Major 75 to 125
0.313,R,33.1,92.0,29.71,2.5,NE,15.0,0.01,Rain,False,False,Night,primary,False,4,35,Major 75 to 125
0.249,R,26.1,92.0,30.22,0.5,N,10.4,0.0,Snow,False,False,Night,primary,False,4,35,Major 75 to 125
0.0,R,41.0,82.0,29.44,4.0,SW,21.9,0.0,Rain,False,True,Day,primary,False,4,35,Major 75 to 125
0.083,R,57.0,39.0,29.34,10.0,SE,9.0,0.0,Fair,False,False,Day,primary,False,4,35,Major 75 to 125
0.083,R,55.0,40.0,29.33,10.0,E,5.0,0.0,Fair,False,False,Day,primary,False,4,35,Major 75 to 125
0.017,R,37.9,89.0,29.58,6.0,NE,31.1,0.1,Rain,False,False,Night,secondary,True,3,25,Major 75 to 125
0.01,R,30.0,75.0,30.09,9.0,NW,15.0,0.0,Drizzle,False,False,Night,residential,False,2,30,Major 75 to 125
0.01,R,30.0,75.0,30.09,9.0,NW,15.0,0.0,Drizzle,False,False,Night,tertiary,False,2,35,Major 75 to 125
0.0,R,59.0,81.0,29.61,10.0,CALM,0.0,0.0,Fair,False,True,Night,residential,False,2,30,Major 75 to 125
0.0,R,59.0,81.0,29.61,10.0,CALM,0.0,0.0,Fair,False,True,Night,tertiary,False,2,35,Major 75 to 125
0.0,R,73.0,84.0,29.46,8.0,NE,8.0,0.04,Rain,False,True,Day,residential,False,2,30,Major 75 to 125
0.0,R,73.0,84.0,29.46,8.0,NE,8.0,0.04,Rain,False,True,Day,tertiary,False,2,35,Major 75 to 125
0.0,R,51.0,32.0,30.11,10.0,VAR,3.0,0.0,Cloudy,False,False,Day,residential,False,2,30,Major 75 to 125
0.0,R,51.0,32.0,30.11,10.0,VAR,3.0,0.0,Cloudy,False,False,Day,tertiary,False,2,35,Major 75 to 125
0.0,R,37.0,86.0,30.12,10.0,NW,19.6,0.0,Cloudy,False,False,Night,residential,False,2,30,Major 75 to 125
0.0,R,37.0,86.0,30.12,10.0,NW,19.6,0.0,Cloudy,False,False,Night,tertiary,False,2,35,Major 75 to 125
0.01,R,50.0,100.0,28.31,6.0,NE,9.0,0.19,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,86.0,14.0,28.42,10.0,W,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,81.0,42.0,28.34,10.0,NW,10.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,44.1,82.0,29.86,10.0,SW,8.1,0.01,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,L,41.0,93.0,30.16,1.8,NE,11.5,0.01,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,21.9,82.0,30.22,1.0,N,15.0,0.02,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,L,10.9,54.0,30.68,10.0,NW,5.8,0.0,Clear,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,35.1,85.0,30.07,9.0,NE,16.1,0.0,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,34.0,92.0,29.71,3.0,N,12.7,0.1,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.01,R,28.0,92.0,29.44,2.0,NE,18.4,0.01,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,34.0,59.0,29.67,10.0,W,17.3,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,26.1,81.0,29.77,2.5,E,3.5,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,32.0,92.0,29.48,1.8,SW,11.5,0.0,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.01,R,30.0,85.0,29.53,0.5,NW,19.6,0.03,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,16.0,45.0,30.06,10.0,W,15.0,0.0,Clear,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,14.0,84.0,30.08,9.0,N,5.8,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,62.0,38.0,28.34,10.0,W,6.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,R,39.9,89.0,30.34,2.0,NE,10.4,0.0,Drizzle,False,False,Night,primary,False,6,35,Major 125 to 250
0.01,R,33.8,87.0,30.19,0.8,E,5.8,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.01,L,33.1,96.0,30.07,1.5,NE,5.8,0.01,Snow,False,False,Night,primary,False,6,35,Major 125 to 250
0.01,R,43.0,89.0,29.53,1.5,NE,25.3,0.01,Cloudy,False,True,Day,primary,False,6,35,Major 125 to 250
0.0,R,61.0,81.0,28.33,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,36.0,86.0,30.21,10.0,CALM,0.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
14.210000038099999,R,30.0,92.0,23.44,0.25,CALM,0.0,0.09,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,71.0,63.0,29.96,10.0,SE,7.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,39.0,67.0,29.97,10.0,SW,3.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
24.6399993896,L,25.0,72.0,29.72,1.0,NW,6.0,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,24.0,81.0,29.69,1.0,NE,8.0,0.01,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.6800000071529999,R,54.0,86.0,30.02,10.0,NE,3.0,0.0,Fair,False,True,Night,primary,False,6,35,Major 125 to 250
0.0,R,61.0,39.0,28.79,10.0,SE,6.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,50.0,66.0,29.32,10.0,CALM,0.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,58.0,87.0,29.71,3.0,SW,16.0,0.13,Rain,True,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,50.0,77.0,30.29,10.0,NE,17.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,20.0,85.0,30.19,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.239999994636,L,38.0,60.0,28.87,8.0,S,5.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,44.0,96.0,29.01,0.0,CALM,0.0,0.0,Fog,False,False,Day,primary,False,6,35,Major 125 to 250
10.470000267,R,27.0,100.0,27.98,2.0,N,6.0,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,41.0,67.0,30.29,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,45.0,81.0,29.24,5.0,NE,12.0,0.08,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
24.6499996185,L,69.0,70.0,30.01,10.0,VAR,6.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,70.0,68.0,29.93,10.0,S,7.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,87.0,59.0,29.98,10.0,N,14.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,72.0,71.0,29.21,10.0,NE,9.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,50.0,74.0,29.75,10.0,NE,13.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,76.0,74.0,29.83,10.0,VAR,5.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,59.0,87.0,29.44,10.0,VAR,5.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,45.0,93.0,29.9,2.0,NE,6.0,0.0,Fog,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,75.0,64.0,29.83,10.0,SE,8.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,69.0,93.0,29.68,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,64.0,43.0,29.57,10.0,SE,13.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,57.0,67.0,29.7,9.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,52.0,69.0,30.12,10.0,NW,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,55.0,67.0,29.42,10.0,N,6.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,52.0,63.0,30.05,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,25.0,81.0,29.14,10.0,W,8.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,54.0,100.0,29.6,6.0,SW,5.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,53.0,100.0,29.6,9.0,SW,5.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,49.0,48.0,29.35,10.0,N,13.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,47.0,77.0,29.52,10.0,NE,8.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,40.0,86.0,29.26,6.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,53.0,52.0,29.23,10.0,NE,10.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,41.0,82.0,29.37,10.0,NW,5.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,47.0,83.0,30.0,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,65.0,40.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,65.0,40.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,49.0,64.0,29.54,10.0,SW,6.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,51.0,86.0,28.96,4.0,NE,7.0,0.0,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,51.0,63.0,30.04,10.0,VAR,3.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,69.0,73.0,29.87,10.0,SW,9.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,73.0,81.0,29.64,10.0,SW,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,82.0,47.0,29.69,10.0,VAR,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,85.0,41.0,29.95,10.0,SW,6.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,70.0,61.0,29.26,10.0,NW,12.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.7699999809270001,L,63.0,54.0,29.84,10.0,E,5.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,63.0,78.0,29.77,10.0,NW,3.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,57.0,87.0,30.11,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,67.0,84.0,29.91,10.0,N,5.0,0.0,Fair,True,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,70.0,71.0,29.83,10.0,S,3.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,65.0,87.0,29.83,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,72.0,91.0,29.38,5.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,77.0,88.0,30.02,7.0,CALM,0.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,72.0,87.0,29.3,4.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,68.0,73.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,92.0,34.0,29.22,10.0,NE,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
25.6000003815,L,62.0,86.0,29.9,10.0,CALM,0.0,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,70.0,87.0,29.62,10.0,NW,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,95.0,41.0,29.84,10.0,SW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,89.0,57.0,29.21,10.0,SW,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,78.0,79.0,29.81,5.0,SE,12.0,0.06,T-Storm,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,74.0,66.0,29.95,10.0,SW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
25.6000003815,L,66.0,75.0,29.81,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,87.0,46.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,74.0,87.0,29.0,6.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
4.0500001907300005,R,76.0,85.0,29.03,8.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
25.6000003815,L,63.0,84.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,70.0,97.0,29.87,7.0,NE,10.0,0.0,Rain,True,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,91.0,53.0,29.75,10.0,SW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,75.0,84.0,29.71,10.0,S,7.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,90.0,54.0,29.22,10.0,SE,5.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
24.6499996185,L,95.0,46.0,29.57,10.0,SW,14.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,67.0,81.0,29.43,10.0,NW,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,79.0,54.0,29.77,10.0,NW,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,64.0,80.0,29.15,10.0,N,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,84.0,47.0,29.75,10.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,71.0,87.0,29.56,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,83.0,29.0,29.68,10.0,NW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,86.0,38.0,29.88,10.0,SW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,84.0,47.0,29.18,10.0,SW,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,78.0,68.0,29.55,10.0,SW,6.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,92.0,27.0,25.18,10.0,VAR,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,77.0,84.0,29.08,10.0,SW,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,92.0,52.0,29.64,10.0,SW,6.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,69.0,61.0,29.7,10.0,VAR,6.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,74.0,68.0,29.25,10.0,NE,14.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
25.6000003815,L,69.0,73.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,56.0,69.0,29.49,10.0,W,7.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,63.0,67.0,29.88,10.0,NW,10.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
24.6499996185,L,70.0,47.0,29.9,10.0,SW,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,82.0,65.0,29.22,10.0,VAR,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.119999997318,L,92.0,55.0,29.78,10.0,SW,16.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,71.0,90.0,28.78,7.0,N,9.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,74.0,57.0,29.7,10.0,CALM,0.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,84.0,63.0,29.68,10.0,S,3.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,L,72.0,73.0,29.59,10.0,VAR,5.0,0.01,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,69.0,93.0,29.63,10.0,VAR,3.0,0.08,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,80.0,32.0,29.52,10.0,NW,16.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,49.0,74.0,29.62,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,40.0,97.0,29.67,0.25,CALM,0.0,0.0,Fog,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,63.0,87.0,29.25,10.0,VAR,5.0,0.01,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
3.68000006676,L,76.0,56.0,28.76,10.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,64.0,46.0,29.72,10.0,VAR,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,82.0,67.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
24.6499996185,L,74.0,46.0,29.77,10.0,N,12.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,98.0,28.0,29.61,10.0,SW,14.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,68.0,76.0,29.41,10.0,VAR,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,71.0,90.0,29.85,5.0,CALM,0.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
2.70000004768,R,46.0,44.0,30.39,10.0,SE,15.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,65.0,43.0,29.71,10.0,SE,13.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
2.17000007629,L,61.0,100.0,30.08,5.0,SE,3.0,0.0,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,79.0,56.0,29.6,10.0,S,21.0,0.0,Windy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,40.0,43.0,30.06,10.0,NW,12.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,46.0,68.0,30.26,8.0,NE,9.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,74.0,46.0,30.08,10.0,S,13.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
25.6000003815,L,66.0,84.0,29.54,10.0,SE,10.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,69.0,81.0,30.02,10.0,SE,9.0,0.0,Cloudy,False,True,Day,primary,False,6,35,Major 125 to 250
0.0,R,86.0,30.0,29.71,10.0,SW,10.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,50.0,44.0,29.74,10.0,SE,8.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,27.0,89.0,30.21,1.0,NE,19.6,0.04,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,25.0,92.0,29.99,1.2,N,4.6,0.02,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
3.57999992371,R,21.2,93.0,29.74,2.0,W,6.9,0.0,Snow,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,46.0,83.0,29.73,6.0,SE,5.8,0.04,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,42.1,82.0,30.27,3.0,NE,10.4,0.1,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,44.1,85.0,30.16,4.0,SE,9.2,0.05,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
16.3199996948,R,60.0,64.0,30.06,10.0,SW,9.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,73.0,93.0,29.94,10.0,SE,5.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,37.9,89.0,30.08,9.0,N,11.5,0.05,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
1.9500000476800001,R,41.0,93.0,30.07,2.5,VAR,3.5,0.02,Rain,True,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,32.0,88.0,29.61,5.0,NW,12.7,0.03,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,57.0,83.0,30.17,10.0,SE,5.0,0.0,Fair,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,34.0,89.0,29.94,2.0,NE,8.1,0.06,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,30.9,100.0,29.86,3.0,NE,8.1,0.02,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,58.0,78.0,30.19,10.0,N,12.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,78.0,87.0,29.94,5.0,S,8.0,0.14,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,87.0,65.0,30.07,10.0,SE,7.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
16.3199996948,R,85.0,74.0,30.18,10.0,NW,9.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,88.0,61.0,29.94,10.0,SW,8.0,0.0,T-Storm,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,88.0,61.0,29.94,10.0,SW,8.0,0.0,T-Storm,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,79.0,82.0,29.96,10.0,SE,5.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,88.0,63.0,30.07,10.0,N,6.0,0.0,T-Storm,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,82.0,44.0,30.13,10.0,SE,16.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
16.3199996948,R,81.0,74.0,30.04,10.0,W,3.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,88.0,57.0,30.01,10.0,SE,9.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,36.0,76.0,30.15,10.0,NW,5.8,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,37.9,89.0,30.17,9.0,SE,6.9,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,34.0,89.0,29.43,5.0,N,8.1,0.11,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
23.760000228899997,R,33.1,92.0,29.41,1.2,N,11.5,0.02,Snow,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,32.0,79.0,30.0,4.0,N,9.2,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
3.6099998951,R,34.0,79.0,29.32,10.0,SW,9.2,0.0,Cloudy,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,34.0,85.0,29.7,0.8,N,15.0,0.0,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,62.0,93.0,29.92,1.0,NE,17.0,0.3,T-Storm,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,58.0,87.0,30.11,10.0,SE,7.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,32.0,87.0,29.87,4.0,NW,3.5,0.02,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,21.2,86.0,30.36,2.5,VAR,3.5,0.01,Snow,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,34.0,85.0,30.09,3.0,E,4.6,0.03,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.790000021458,L,28.0,88.0,29.89,3.0,NW,9.2,0.03,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,45.0,97.0,30.12,5.0,NW,10.4,0.18,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,43.0,100.0,30.19,2.0,N,17.3,0.01,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
1.87000000477,R,30.9,79.0,29.96,3.0,SW,12.7,0.0,Snow,False,False,Night,primary,False,6,35,Major 125 to 250
16.3199996948,R,50.0,100.0,30.1,0.25,NW,10.0,0.0,Fog,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,L,45.0,86.0,29.49,10.0,SE,13.8,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,37.0,93.0,29.61,4.0,SE,3.5,0.01,Rain,False,False,Day,primary,False,6,35,Major 125 to 250
0.310000002384,R,45.0,90.0,30.13,7.0,E,6.9,0.05,Rain,False,False,Night,primary,False,6,35,Major 125 to 250
0.0,R,80.0,62.0,30.04,10.0,SW,15.0,0.0,Cloudy,False,False,Day,primary,False,6,35,Major 125 to 250
0.0,R,59.0,44.0,30.19,10.0,N,18.0,0.0,Fair,False,False,Day,primary,False,6,35,Major 125 to 250
